repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
alibaba__opentelemetry-go-auto-instrumentation,cyclonedx-gomod,52,52,54,54,130,130,yes,131,130,57/0/73/50/7/2/50/7/4,57/0/73/50/7/2/50/7/4,,,no,match
aliexpressru__gomemcached,syft,18,18,23,23,56,56,yes,57,56,31/0/25/18/13/0/23/8/0,31/0/25/18/13/0/23/8/0,,,no,match
aliexpressru__gomemcached,trivy,18,18,23,23,56,56,yes,57,56,23/0/33/18/5/0/23/0/0,23/0/33/18/5/0/23/0/0,,,no,match
aliexpressru__gomemcached,cdxgen,18,18,23,23,56,56,yes,57,56,18/0/38/18/0/0/18/0/5,18/0/38/18/0/0/18/0/5,,,no,match
aliexpressru__gomemcached,cyclonedx-gomod,18,18,23,23,56,56,yes,57,56,18/0/38/18/0/0/18/0/5,18/0/38/18/0/0/18/0/5,,,no,match
allaboutapps__go-starter,syft,87,87,95,95,247,247,yes,248,247,147/0/100/87/60/0/95/52/0,147/0/100/87/60/0/95/52/0,,,no,match
allaboutapps__go-starter,trivy,87,87,95,95,247,247,yes,248,247,131/0/116/87/44/0/95/36/0,131/0/116/87/44/0/95/36/0,,,no,match
allaboutapps__go-starter,cdxgen,87,87,95,95,247,247,yes,248,247,87/0/160/87/0/0/87/0/8,87/0/160/87/0/0/87/0/8,,,no,match
allaboutapps__go-starter,cyclonedx-gomod,87,87,95,95,247,247,yes,248,247,130/0/117/87/43/0/94/36/1,130/0/117/87/43/0/94/36/1,,,no,match
amacneil__dbmate,syft,69,69,70,70,355,355,yes,356,355,99/0/256/69/30/0/70/29/0,99/0/256/69/30/0/70/29/0,,,no,match
amacneil__dbmate,trivy,69,69,70,70,355,355,yes,356,355,73/0/282/69/4/0/70/3/0,73/0/282/69/4/0/70/3/0,,,no,match
amacneil__dbmate,cdxgen,69,69,70,70,355,355,yes,356,355,69/0/286/69/0/0/69/0/1,69/0/286/69/0/0/69/0/1,,,no,match
amacneil__dbmate,cyclonedx-gomod,69,69,70,70,355,355,yes,356,355,72/0/283/69/3/0/69/3/1,72/0/283/69/3/0/69/3/1,,,no,match
amit-davidson__Chronos,syft,7,7,7,7,15,15,yes,16,15,8/0/7/7/1/0/7/1/0,8/0/7/7/1/0/7/1/0,,,no,match
amit-davidson__Chronos,trivy,7,7,7,7,15,15,yes,16,15,15/0/0/7/8/0/7/8/0,15/0/0/7/8/0/7/8/0,,,no,match
amit-davidson__Chronos,cdxgen,7,7,7,7,15,15,yes,16,15,7/0/8/7/0/0/7/0/0,7/0/8/7/0/0/7/0/0,,,no,match
amit-davidson__Chronos,cyclonedx-gomod,7,7,7,7,15,15,yes,16,15,7/0/8/7/0/0/7/0/0,7/0/8/7/0/0/7/0/0,,,no,match
amit-davidson__LibraDB,syft,5,5,5,5,7,7,yes,8,7,6/0/1/5/1/0/5/1/0,6/0/1/5/1/0/5/1/0,,,no,match
amit-davidson__LibraDB,trivy,5,5,5,5,7,7,yes,8,7,5/0/2/5/0/0/5/0/0,5/0/2/5/0/0/5/0/0,,,no,match
amit-davidson__LibraDB,cdxgen,5,5,5,5,7,7,yes,8,7,5/0/2/5/0/0/5/0/0,5/0/2/5/0/0/5/0/0,,,no,match
amit-davidson__LibraDB,cyclonedx-gomod,5,5,5,5,7,7,yes,8,7,5/0/2/5/0/0/5/0/0,5/0/2/5/0/0/5/0/0,,,no,match
amjadjibon__memsh,syft,56,56,56,56,115,115,yes,116,115,94/1/21/55/40/1/55/40/1,94/1/21/55/40/1/55/40/1,,,no,match
amjadjibon__memsh,trivy,56,56,56,56,115,115,yes,116,115,59/1/56/55/5/1/55/5/1,59/1/56/55/5/1/55/5/1,,,no,match
amjadjibon__memsh,cdxgen,56,56,56,56,115,115,yes,116,115,56/0/59/56/0/0/56/0/0,56/0/59/56/0/0/56/0/0,,,no,match
amjadjibon__memsh,cyclonedx-gomod,56,56,56,56,115,115,yes,116,115,59/1/56/55/5/1/55/5/1,59/1/56/55/5/1/55/5/1,,,no,match
anacrolix__dht,syft,71,71,80,80,355,355,yes,356,355,90/0/265/71/19/0/80/10/0,90/0/265/71/19/0/80/10/0,,,no,match
anacrolix__dht,trivy,71,71,80,80,355,355,yes,356,355,84/0/271/71/13/0/80/4/0,84/0/271/71/13/0/80/4/0,,,no,match
anacrolix__dht,cdxgen,71,71,80,80,355,355,yes,356,355,71/0/284/71/0/0/71/0/9,71/0/284/71/0/0/71/0/9,,,no,match
anacrolix__dht,cyclonedx-gomod,71,71,80,80,355,355,yes,356,355,75/0/280/71/4/0/71/4/9,75/0/280/71/4/0/71/4/9,,,no,match
anacrolix__utp,syft,7,7,13,13,112,112,yes,113,112,17/0/95/7/10/0/13/4/0,17/0/95/7/10/0/13/4/0,,,no,match
anacrolix__utp,trivy,7,7,13,13,112,112,yes,113,112,13/0/99/7/6/0/13/0/0,13/0/99/7/6/0/13/0/0,,,no,match
anacrolix__utp,cdxgen,7,7,13,13,112,112,yes,113,112,7/0/105/7/0/0/7/0/6,7/0/105/7/0/0/7/0/6,,,no,match
anacrolix__utp,cyclonedx-gomod,7,7,13,13,112,112,yes,113,112,7/0/105/7/0/0/7/0/6,7/0/105/7/0/0/7/0/6,,,no,match
anatol__booster,syft,38,38,38,38,65,65,yes,66,65,47/0/18/38/9/0/38/9/0,47/0/18/38/9/0/38/9/0,,,no,match
anatol__booster,trivy,38,38,38,38,65,65,yes,66,65,42/0/23/38/4/0/38/4/0,42/0/23/38/4/0/38/4/0,,,no,match
anatol__booster,cdxgen,38,38,38,38,65,65,yes,66,65,38/0/27/38/0/0/38/0/0,38/0/27/38/0/0/38/0/0,,,no,match
anatol__booster,cyclonedx-gomod,38,38,38,38,65,65,yes,66,65,42/0/23/38/4/0/38/4/0,42/0/23/38/4/0/38/4/0,,,no,match
anatol__luks.go,syft,5,5,13,13,19,19,yes,20,19,15/0/4/5/10/0/13/2/0,15/0/4/5/10/0/13/2/0,,,no,match
anatol__luks.go,trivy,5,5,13,13,19,19,yes,20,19,13/0/6/5/8/0/13/0/0,13/0/6/5/8/0/13/0/0,,,no,match
anatol__luks.go,cdxgen,5,5,13,13,19,19,yes,20,19,5/0/14/5/0/0/5/0/8,5/0/14/5/0/0/5/0/8,,,no,match
anatol__luks.go,cyclonedx-gomod,5,5,13,13,19,19,yes,20,19,5/0/14/5/0/0/5/0/8,5/0/14/5/0/0/5/0/8,,,no,match
anchore__syft,syft,288,288,305,305,782,782,yes,783,782,NA,NA,,,no,match
anchore__syft,trivy,288,288,305,305,782,782,yes,783,782,NA,NA,,,no,match
anchore__syft,cdxgen,288,288,305,305,782,782,yes,783,782,NA,NA,,,no,match
anchore__syft,cyclonedx-gomod,288,288,305,305,782,782,yes,783,782,299/0/483/287/12/1/287/12/18,299/0/483/287/12/1/287/12/18,,,no,match
andrewstuart__goq,syft,3,3,6,6,12,12,yes,13,12,7/0/5/3/4/0/6/1/0,7/0/5/3/4/0/6/1/0,,,no,match
andrewstuart__goq,trivy,3,3,6,6,12,12,yes,13,12,12/0/0/3/9/0/6/6/0,12/0/0/3/9/0/6/6/0,,,no,match
andrewstuart__goq,cdxgen,3,3,6,6,12,12,yes,13,12,3/0/9/3/0/0/3/0/3,3/0/9/3/0/0/3/0/3,,,no,match
andrewstuart__goq,cyclonedx-gomod,3,3,6,6,12,12,yes,13,12,3/0/9/3/0/0/3/0/3,3/0/9/3/0/0/3/0/3,,,no,match
andskur__argon2-hashing,syft,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
andskur__argon2-hashing,trivy,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
andskur__argon2-hashing,cdxgen,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
andskur__argon2-hashing,cyclonedx-gomod,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
andy2046__failured,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
andy2046__failured,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
andy2046__failured,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
andy2046__failured,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
andy2046__tik,syft,3,3,3,3,22,22,yes,23,22,3/0/19/3/0/0/3/0/0,3/0/19/3/0/0/3/0/0,,,no,match
andy2046__tik,trivy,3,3,3,3,22,22,yes,23,22,22/0/0/3/19/0/3/19/0,22/0/0/3/19/0/3/19/0,,,no,match
andy2046__tik,cdxgen,3,3,3,3,22,22,yes,23,22,3/0/19/3/0/0/3/0/0,3/0/19/3/0/0/3/0/0,,,no,match
andy2046__tik,cyclonedx-gomod,3,3,3,3,22,22,yes,23,22,3/0/19/3/0/0/3/0/0,3/0/19/3/0/0/3/0/0,,,no,match
andygrunwald__go-gerrit,syft,1,1,1,1,2,2,yes,3,2,2/0/0/1/1/0/1/1/0,2/0/0/1/1/0/1/1/0,,,no,match
andygrunwald__go-gerrit,trivy,1,1,1,1,2,2,yes,3,2,2/0/0/1/1/0/1/1/0,2/0/0/1/1/0/1/1/0,,,no,match
andygrunwald__go-gerrit,cdxgen,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
andygrunwald__go-gerrit,cyclonedx-gomod,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
andygrunwald__go-jira,syft,4,4,5,5,5,5,yes,6,5,5/0/0/4/1/0/5/0/0,5/0/0/4/1/0/5/0/0,,,no,match
andygrunwald__go-jira,trivy,4,4,5,5,5,5,yes,6,5,5/0/0/4/1/0/5/0/0,5/0/0/4/1/0/5/0/0,,,no,match
andygrunwald__go-jira,cdxgen,4,4,5,5,5,5,yes,6,5,4/0/1/4/0/0/4/0/1,4/0/1/4/0/0/4/0/1,,,no,match
andygrunwald__go-jira,cyclonedx-gomod,4,4,5,5,5,5,yes,6,5,4/0/1/4/0/0/4/0/1,4/0/1/4/0/0/4/0/1,,,no,match
andygrunwald__go-trending,syft,3,3,3,3,14,14,yes,15,14,3/1/11/3/1/0/3/1/0,3/1/11/3/1/0/3/1/0,,,no,match
andygrunwald__go-trending,trivy,3,3,3,3,14,14,yes,15,14,3/1/11/3/1/0/3/1/0,3/1/11/3/1/0/3/1/0,,,no,match
andygrunwald__go-trending,cdxgen,3,3,3,3,14,14,yes,15,14,3/0/11/3/0/0/3/0/0,3/0/11/3/0/0/3/0/0,,,no,match
andygrunwald__go-trending,cyclonedx-gomod,3,3,3,3,14,14,yes,15,14,3/0/11/3/0/0/3/0/0,3/0/11/3/0/0/3/0/0,,,no,match
anqiansong__sqlgen,syft,38,38,44,44,278,278,yes,279,278,74/20/204/38/56/0/44/50/0,74/20/204/38/56/0/44/50/0,,,no,match
anqiansong__sqlgen,trivy,38,38,44,44,278,278,yes,279,278,53/16/225/38/31/0/44/25/0,53/16/225/38/31/0/44/25/0,,,no,match
anqiansong__sqlgen,cdxgen,38,38,44,44,278,278,yes,279,278,41/11/237/38/14/0/38/14/6,41/11/237/38/14/0/38/14/6,,,no,match
anqiansong__sqlgen,cyclonedx-gomod,38,38,44,44,278,278,yes,279,278,39/0/239/38/1/0/38/1/6,39/0/239/38/1/0/38/1/6,,,no,match
ansd__lastpass-go,syft,1,1,10,10,34,34,yes,35,34,11/0/23/1/10/0/10/1/0,11/0/23/1/10/0/10/1/0,,,no,match
ansd__lastpass-go,trivy,1,1,10,10,34,34,yes,35,34,34/0/0/1/33/0/10/24/0,34/0/0/1/33/0/10/24/0,,,no,match
ansd__lastpass-go,cdxgen,1,1,10,10,34,34,yes,35,34,1/0/33/1/0/0/1/0/9,1/0/33/1/0/0/1/0/9,,,no,match
ansd__lastpass-go,cyclonedx-gomod,1,1,10,10,34,34,yes,35,34,1/0/33/1/0/0/1/0/9,1/0/33/1/0/0/1/0/9,,,no,match
antchfx__htmlquery,syft,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antchfx__htmlquery,trivy,4,4,4,4,14,14,yes,15,14,14/0/0/4/10/0/4/10/0,14/0/0/4/10/0/4/10/0,,,no,match
antchfx__htmlquery,cdxgen,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antchfx__htmlquery,cyclonedx-gomod,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antchfx__xmlquery,syft,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antchfx__xmlquery,trivy,4,4,4,4,14,14,yes,15,14,14/0/0/4/10/0/4/10/0,14/0/0/4/10/0/4/10/0,,,no,match
antchfx__xmlquery,cdxgen,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antchfx__xmlquery,cyclonedx-gomod,4,4,4,4,14,14,yes,15,14,4/0/10/4/0/0/4/0/0,4/0/10/4/0/0/4/0/0,,,no,match
antham__chyle,syft,37,37,43,43,73,73,yes,74,73,60/0/13/36/24/1/42/18/1,60/0/13/36/24/1/42/18/1,,,no,match
antham__chyle,trivy,37,37,43,43,73,73,yes,74,73,45/0/28/36/9/1/42/3/1,45/0/28/36/9/1/42/3/1,,,no,match
antham__chyle,cdxgen,37,37,43,43,73,73,yes,74,73,37/0/36/37/0/0/37/0/6,37/0/36/37/0/0/37/0/6,,,no,match
antham__chyle,cyclonedx-gomod,37,37,43,43,73,73,yes,74,73,38/0/35/36/2/1/36/2/7,38/0/35/36/2/1/36/2/7,,,no,match
antham__ghokin,syft,23,23,27,27,42,42,yes,43,42,34/0/8/23/11/0/27/7/0,34/0/8/23/11/0/27/7/0,,,no,match
antham__ghokin,trivy,23,23,27,27,42,42,yes,43,42,28/0/14/23/5/0/27/1/0,28/0/14/23/5/0/27/1/0,,,no,match
antham__ghokin,cdxgen,23,23,27,27,42,42,yes,43,42,23/0/19/23/0/0/23/0/4,23/0/19/23/0/0/23/0/4,,,no,match
antham__ghokin,cyclonedx-gomod,23,23,27,27,42,42,yes,43,42,24/0/18/23/1/0/23/1/4,24/0/18/23/1/0/23/1/4,,,no,match
antham__gommit,syft,37,37,42,42,71,71,yes,72,71,59/0/12/37/22/0/42/17/0,59/0/12/37/22/0/42/17/0,,,no,match
antham__gommit,trivy,37,37,42,42,71,71,yes,72,71,44/0/27/37/7/0/42/2/0,44/0/27/37/7/0/42/2/0,,,no,match
antham__gommit,cdxgen,37,37,42,42,71,71,yes,72,71,37/0/34/37/0/0/37/0/5,37/0/34/37/0/0/37/0/5,,,no,match
antham__gommit,cyclonedx-gomod,37,37,42,42,71,71,yes,72,71,39/0/32/37/2/0/37/2/5,39/0/32/37/2/0/37/2/5,,,no,match
antham__yogo,syft,17,17,22,22,40,40,yes,41,40,27/0/13/17/10/0/22/5/0,27/0/13/17/10/0/22/5/0,,,no,match
antham__yogo,trivy,17,17,22,22,40,40,yes,41,40,25/0/15/17/8/0/22/3/0,25/0/15/17/8/0/22/3/0,,,no,match
antham__yogo,cdxgen,17,17,22,22,40,40,yes,41,40,17/0/23/17/0/0/17/0/5,17/0/23/17/0/0/17/0/5,,,no,match
antham__yogo,cyclonedx-gomod,17,17,22,22,40,40,yes,41,40,18/0/22/17/1/0/17/1/5,18/0/22/17/1/0/17/1/5,,,no,match
anthdm__hollywood,syft,38,38,42,42,117,117,yes,118,117,61/0/56/38/23/0/42/19/0,61/0/56/38/23/0/42/19/0,,,no,match
anthdm__hollywood,trivy,38,38,42,42,117,117,yes,118,117,44/0/73/38/6/0/42/2/0,44/0/73/38/6/0/42/2/0,,,no,match
anthdm__hollywood,cdxgen,38,38,42,42,117,117,yes,118,117,38/0/79/38/0/0/38/0/4,38/0/79/38/0/0/38/0/4,,,no,match
anthdm__hollywood,cyclonedx-gomod,38,38,42,42,117,117,yes,118,117,39/0/78/38/1/0/38/1/4,39/0/78/38/1/0/38/1/4,,,no,match
anthonynsimon__bild,syft,4,4,4,4,10,10,yes,11,10,5/0/5/4/1/0/4/1/0,5/0/5/4/1/0/4/1/0,,,no,match
anthonynsimon__bild,trivy,4,4,4,4,10,10,yes,11,10,5/0/5/4/1/0/4/1/0,5/0/5/4/1/0/4/1/0,,,no,match
anthonynsimon__bild,cdxgen,4,4,4,4,10,10,yes,11,10,4/0/6/4/0/0/4/0/0,4/0/6/4/0/0/4/0/0,,,no,match
anthonynsimon__bild,cyclonedx-gomod,4,4,4,4,10,10,yes,11,10,5/0/5/4/1/0/4/1/0,5/0/5/4/1/0/4/1/0,,,no,match
antonmedv__fx,syft,28,28,34,34,58,58,yes,58,57,41/0/17/28/13/0/34/7/0,40/0/17/28/12/0/34/6/0,41/0/17/28/13/0/34/7/0,,predicted,july_main_bug
antonmedv__fx,trivy,28,28,34,34,58,58,yes,58,57,37/0/21/28/9/0/34/3/0,36/0/21/28/8/0/34/2/0,37/0/21/28/9/0/34/3/0,,predicted,july_main_bug
antonmedv__fx,cdxgen,28,28,34,34,58,58,yes,58,57,28/0/30/28/0/0/28/0/6,28/0/29/28/0/0/28/0/6,28/0/30/28/0/0/28/0/6,,predicted,july_main_bug
antonmedv__fx,cyclonedx-gomod,28,28,34,34,58,58,yes,58,57,30/0/28/28/2/0/28/2/6,30/0/27/28/2/0/28/2/6,30/0/28/28/2/0/28/2/6,,predicted,july_main_bug
antst__go-apispec,syft,4,4,9,9,16,16,yes,17,16,13/122/3/4/131/0/9/126/0,13/122/3/4/131/0/9/126/0,,,no,match
antst__go-apispec,trivy,4,4,9,9,16,16,yes,17,16,12/121/4/4/129/0/9/124/0,12/121/4/4/129/0/9/124/0,,,no,match
antst__go-apispec,cdxgen,4,4,9,9,16,16,yes,17,16,6/36/10/4/38/0/4/38/5,6/36/10/4/38/0/4/38/5,,,no,match
antst__go-apispec,cyclonedx-gomod,4,4,9,9,16,16,yes,17,16,4/0/12/4/0/0/4/0/5,4/0/12/4/0/0/4/0/5,,,no,match
apache__calcite-avatica-go,syft,12,12,12,12,32,32,yes,33,32,20/0/12/12/8/0/12/8/0,20/0/12/12/8/0/12/8/0,,,no,match
apache__calcite-avatica-go,trivy,12,12,12,12,32,32,yes,33,32,12/0/20/12/0/0/12/0/0,12/0/20/12/0/0/12/0/0,,,no,match
apache__calcite-avatica-go,cdxgen,12,12,12,12,32,32,yes,33,32,12/0/20/12/0/0/12/0/0,12/0/20/12/0/0/12/0/0,,,no,match
apache__calcite-avatica-go,cyclonedx-gomod,12,12,12,12,32,32,yes,33,32,12/0/20/12/0/0/12/0/0,12/0/20/12/0/0/12/0/0,,,no,match
apecloud__kubeblocks,syft,135,135,139,139,337,337,yes,338,337,186/1/151/135/52/0/139/48/0,186/1/151/135/52/0/139/48/0,,,no,match
apecloud__kubeblocks,trivy,135,135,139,139,337,337,yes,338,337,155/1/182/135/21/0/139/17/0,155/1/182/135/21/0/139/17/0,,,no,match
apecloud__kubeblocks,cdxgen,135,135,139,139,337,337,yes,338,337,137/0/200/135/2/0/135/2/4,137/0/200/135/2/0/135/2/4,,,no,match
apecloud__kubeblocks,cyclonedx-gomod,135,135,139,139,337,337,yes,338,337,143/0/194/135/8/0/135/8/4,143/0/194/135/8/0/135/8/4,,,no,match
apex__log,syft,18,18,23,23,48,48,yes,49,48,44/0/4/18/26/0/23/21/0,44/0/4/18/26/0/23/21/0,,,no,match
apex__log,trivy,18,18,23,23,48,48,yes,49,48,48/0/0/18/30/0/23/25/0,48/0/0/18/30/0/23/25/0,,,no,match
apex__log,cdxgen,18,18,23,23,48,48,yes,49,48,18/0/30/18/0/0/18/0/5,18/0/30/18/0/0/18/0/5,,,no,match
apex__log,cyclonedx-gomod,18,18,23,23,48,48,yes,49,48,19/0/29/18/1/0/18/1/5,19/0/29/18/1/0/18/1/5,,,no,match
aplescia-chwy__lets-go,syft,11,11,15,15,44,44,yes,45,44,35/0/9/11/24/0/15/20/0,35/0/9/11/24/0/15/20/0,,,no,match
aplescia-chwy__lets-go,trivy,11,11,15,15,44,44,yes,45,44,44/0/0/11/33/0/15/29/0,44/0/0/11/33/0/15/29/0,,,no,match
aplescia-chwy__lets-go,cdxgen,11,11,15,15,44,44,yes,45,44,11/0/33/11/0/0/11/0/4,11/0/33/11/0/0/11/0/4,,,no,match
aplescia-chwy__lets-go,cyclonedx-gomod,11,11,15,15,44,44,yes,45,44,12/0/32/11/1/0/11/1/4,12/0/32/11/1/0/11/1/4,,,no,match
appleboy__drone-jenkins,syft,7,7,11,11,15,15,yes,16,15,12/0/3/7/5/0/11/1/0,12/0/3/7/5/0/11/1/0,,,no,match
appleboy__drone-jenkins,trivy,7,7,11,11,15,15,yes,16,15,11/0/4/7/4/0/11/0/0,11/0/4/7/4/0/11/0/0,,,no,match
appleboy__drone-jenkins,cdxgen,7,7,11,11,15,15,yes,16,15,7/0/8/7/0/0/7/0/4,7/0/8/7/0/0/7/0/4,,,no,match
appleboy__drone-jenkins,cyclonedx-gomod,7,7,11,11,15,15,yes,16,15,7/0/8/7/0/0/7/0/4,7/0/8/7/0/0/7/0/4,,,no,match
appleboy__drone-line,syft,32,32,36,36,59,59,yes,60,59,40/0/19/32/8/0/36/4/0,40/0/19/32/8/0/36/4/0,,,no,match
appleboy__drone-line,trivy,32,32,36,36,59,59,yes,60,59,59/0/0/32/27/0/36/23/0,59/0/0/32/27/0/36/23/0,,,no,match
appleboy__drone-line,cdxgen,32,32,36,36,59,59,yes,60,59,32/0/27/32/0/0/32/0/4,32/0/27/32/0/0/32/0/4,,,no,match
appleboy__drone-line,cyclonedx-gomod,32,32,36,36,59,59,yes,60,59,32/0/27/32/0/0/32/0/4,32/0/27/32/0/0/32/0/4,,,no,match
appleboy__drone-scp,syft,15,15,19,19,26,26,yes,27,26,21/0/5/15/6/0/19/2/0,21/0/5/15/6/0/19/2/0,,,no,match
appleboy__drone-scp,trivy,15,15,19,19,26,26,yes,27,26,19/0/7/15/4/0/19/0/0,19/0/7/15/4/0/19/0/0,,,no,match
appleboy__drone-scp,cdxgen,15,15,19,19,26,26,yes,27,26,15/0/11/15/0/0/15/0/4,15/0/11/15/0/0/15/0/4,,,no,match
appleboy__drone-scp,cyclonedx-gomod,15,15,19,19,26,26,yes,27,26,15/0/11/15/0/0/15/0/4,15/0/11/15/0/0/15/0/4,,,no,match
appleboy__easyssh-proxy,syft,3,3,7,7,14,14,yes,15,14,10/1/4/3/8/0/7/4/0,10/1/4/3/8/0/7/4/0,,,no,match
appleboy__easyssh-proxy,trivy,3,3,7,7,14,14,yes,15,14,8/1/6/3/6/0/7/2/0,8/1/6/3/6/0/7/2/0,,,no,match
appleboy__easyssh-proxy,cdxgen,3,3,7,7,14,14,yes,15,14,3/0/11/3/0/0/3/0/4,3/0/11/3/0/0/3/0/4,,,no,match
appleboy__easyssh-proxy,cyclonedx-gomod,3,3,7,7,14,14,yes,15,14,4/0/10/3/1/0/3/1/4,4/0/10/3/1/0/3/1/4,,,no,match
appleboy__gorush,syft,130,130,136,136,391,391,yes,392,391,206/1/185/130/77/0/136/71/0,206/1/185/130/77/0/136/71/0,,,no,match
appleboy__gorush,trivy,130,130,136,136,391,391,yes,392,391,150/0/241/130/20/0/136/14/0,150/0/241/130/20/0/136/14/0,,,no,match
appleboy__gorush,cdxgen,130,130,136,136,391,391,yes,392,391,130/0/261/130/0/0/130/0/6,130/0/261/130/0/0/130/0/6,,,no,match
appleboy__gorush,cyclonedx-gomod,130,130,136,136,391,391,yes,392,391,144/0/247/130/14/0/130/14/6,144/0/247/130/14/0/130/14/6,,,no,match
aptly-dev__aptly,syft,171,171,182,182,421,421,yes,422,421,244/0/177/171/73/0/182/62/0,244/0/177/171/73/0/182/62/0,,,no,match
aptly-dev__aptly,trivy,171,171,182,182,421,421,yes,422,421,194/0/227/171/23/0/182/12/0,194/0/227/171/23/0/182/12/0,,,no,match
aptly-dev__aptly,cdxgen,171,171,182,182,421,421,yes,422,421,194/0/227/171/23/0/182/12/0,194/0/227/171/23/0/182/12/0,,,no,match
aptly-dev__aptly,cyclonedx-gomod,171,171,182,182,421,421,yes,422,421,181/0/240/171/10/0/171/10/11,181/0/240/171/10/0/171/10/11,,,no,match
araddon__dateparse,syft,3,3,7,7,9,9,yes,10,9,8/0/1/3/5/0/7/1/0,8/0/1/3/5/0/7/1/0,,,no,match
araddon__dateparse,trivy,3,3,7,7,9,9,yes,10,9,9/0/0/3/6/0/7/2/0,9/0/0/3/6/0/7/2/0,,,no,match
araddon__dateparse,cdxgen,3,3,7,7,9,9,yes,10,9,3/0/6/3/0/0/3/0/4,3/0/6/3/0/0/3/0/4,,,no,match
araddon__dateparse,cyclonedx-gomod,3,3,7,7,9,9,yes,10,9,3/0/6/3/0/0/3/0/4,3/0/6/3/0/0/3/0/4,,,no,match
aragossa__pii-shield,syft,13,13,14,14,41,41,yes,42,41,33/87/8/13/107/0/14/106/0,33/87/8/13/107/0/14/106/0,,,no,match
aragossa__pii-shield,trivy,13,13,14,14,41,41,yes,42,41,27/70/14/13/84/0/14/83/0,27/70/14/13/84/0/14/83/0,,,no,match
aragossa__pii-shield,cdxgen,13,13,14,14,41,41,yes,42,41,23/65/18/13/75/0/13/75/1,23/65/18/13/75/0/13/75/1,,,no,match
aragossa__pii-shield,cyclonedx-gomod,13,13,14,14,41,41,yes,42,41,13/0/28/13/0/0/13/0/1,13/0/28/13/0/0/13/0/1,,,no,match
arceus-7__chroma16,syft,13,13,13,13,16,16,yes,17,16,14/0/2/13/1/0/13/1/0,14/0/2/13/1/0/13/1/0,,,no,match
arceus-7__chroma16,trivy,13,13,13,13,16,16,yes,17,16,13/0/3/13/0/0/13/0/0,13/0/3/13/0/0/13/0/0,,,no,match
arceus-7__chroma16,cdxgen,13,13,13,13,16,16,yes,17,16,13/0/3/13/0/0/13/0/0,13/0/3/13/0/0/13/0/0,,,no,match
arceus-7__chroma16,cyclonedx-gomod,13,13,13,13,16,16,yes,17,16,13/0/3/13/0/0/13/0/0,13/0/3/13/0/0/13/0/0,,,no,match
arch-go__arch-go,syft,26,26,27,27,102,102,yes,103,102,42/0/60/26/16/0/27/15/0,42/0/60/26/16/0/27/15/0,,,no,match
arch-go__arch-go,trivy,26,26,27,27,102,102,yes,103,102,36/0/66/26/10/0/27/9/0,36/0/66/26/10/0/27/9/0,,,no,match
arch-go__arch-go,cdxgen,26,26,27,27,102,102,yes,103,102,26/0/76/26/0/0/26/0/1,26/0/76/26/0/0/26/0/1,,,no,match
arch-go__arch-go,cyclonedx-gomod,26,26,27,27,102,102,yes,103,102,27/0/75/24/3/2/24/3/3,27/0/75/24/3/2/24/3/3,,,no,match
ardanlabs__service,syft,63,63,64,64,176,176,yes,177,176,102/0/74/63/39/0/64/38/0,102/0/74/63/39/0/64/38/0,,,no,match
ardanlabs__service,trivy,63,63,64,64,176,176,yes,177,176,68/0/108/63/5/0/64/4/0,68/0/108/63/5/0/64/4/0,,,no,match
